Gene	Name	Type	Chr	Strand	Start	End
ENSG00000290729	ENSG00000290729	lncRNA	7	-	76090431	76108779
ENSG00000290730	ENSG00000290730	lncRNA	7	+	76174309	76177205
ENSG00000127948	POR	protein_coding	7	+	75899200	75986855
ENSG00000243193	PRKAR2B-AS1	lncRNA	7	-	107066591	107133733
ENSG00000005249	PRKAR2B	protein_coding	7	+	107044705	107161811
ENSG00000286137	SPDYE14	protein_coding	7	+	75307376	75317429
ENSG00000290951	ENSG00000290951	lncRNA	7	+	75359194	75395383
ENSG00000290834	FKBP6P2	lncRNA	7	-	75391955	75395434
ENSG00000006576	PHTF2	protein_coding	7	+	77798773	77957503
ENSG00000241921	ENSG00000241921	lncRNA	7	+	126378970	126424185
ENSG00000179603	GRM8	protein_coding	7	-	126438598	127253093
ENSG00000287702	ENSG00000287702	lncRNA	7	+	126495312	126531336
ENSG00000227249	ENSG00000227249	processed_pseudogene	7	+	126511135	126512879
ENSG00000287568	ENSG00000287568	lncRNA	7	+	126533665	126537295
ENSG00000224981	ENSG00000224981	processed_pseudogene	7	-	126868767	126870532
ENSG00000230820	ENSG00000230820	processed_pseudogene	7	+	126980967	126981778
ENSG00000207692	MIR592	miRNA	7	-	127058088	127058184
ENSG00000236340	GRM8-AS1	lncRNA	7	+	127215127	127229927
ENSG00000230257	NFE4	lncRNA	7	+	102973483	102988856
ENSG00000161040	FBXL13	protein_coding	7	-	102811189	103074839
ENSG00000224940	PRRT4	protein_coding	7	-	128350325	128361690
ENSG00000285412	ENSG00000285412	lncRNA	7	+	29122274	29146223
ENSG00000106069	CHN2	protein_coding	7	+	29146547	29514328
ENSG00000157680	DGKI	protein_coding	7	-	137381037	137847092
ENSG00000289438	ENSG00000289438	lncRNA	7	+	137846936	137848196
ENSG00000182158	CREB3L2	protein_coding	7	-	137874979	138002086
ENSG00000234639	ENSG00000234639	processed_pseudogene	7	+	138022458	138024339
ENSG00000233683	ENSG00000233683	processed_pseudogene	7	-	101388868	101389080
ENSG00000233123	LINC01007	lncRNA	7	-	101562779	101569006
ENSG00000259294	ENSG00000259294	lncRNA	7	-	101822247	101824729
ENSG00000106436	MYL10	protein_coding	7	-	101613330	101629296
ENSG00000105849	POLR1F	protein_coding	7	-	19695461	19709037
ENSG00000265932	MIR3146	miRNA	7	-	19705358	19705436
ENSG00000173452	TMEM196	protein_coding	7	-	19719315	19773617
ENSG00000237921	ENSG00000237921	lncRNA	7	-	19813685	19818090
ENSG00000071462	BUD23	protein_coding	7	+	73683597	73698212
ENSG00000091704	CPA1	protein_coding	7	+	130380339	130388114
ENSG00000080802	CNOT4	protein_coding	7	-	135361795	135510145
ENSG00000200456	RNU6-1097P	snRNA	7	-	44503773	44503879
ENSG00000225443	RPL36AP27	processed_pseudogene	7	-	44511025	44511332
ENSG00000015520	NPC1L1	protein_coding	7	-	44512535	44541330
ENSG00000136271	DDX56	protein_coding	7	-	44565804	44575051
ENSG00000158604	TMED4	protein_coding	7	-	44577894	44582287
ENSG00000287574	ENSG00000287574	lncRNA	7	+	44582519	44583676
ENSG00000271586	ENSG00000271586	processed_pseudogene	7	+	44601032	44601487
ENSG00000105953	OGDH	protein_coding	7	+	44606572	44709066
ENSG00000122515	ZMIZ2	protein_coding	7	+	44748581	44769881
ENSG00000048052	HDAC9	protein_coding	7	+	18086949	19002416
ENSG00000059377	TBXAS1	protein_coding	7	+	139777051	140020325
ENSG00000170667	RASA4B	protein_coding	7	-	102479976	102517777
ENSG00000290673	ENSG00000290673	lncRNA	7	+	5103719	5120245
ENSG00000291037	ENSG00000291037	lncRNA	7	-	5110184	5144546
ENSG00000202039	RNU6-215P	snRNA	7	+	5180061	5180162
ENSG00000157954	WIPI2	protein_coding	7	+	5190196	5233840
ENSG00000164638	SLC29A4	protein_coding	7	+	5274369	5306912
ENSG00000241269	ENSG00000241269	lncRNA	7	+	5419827	5420767
ENSG00000290872	ENSG00000290872	lncRNA	7	-	44013562	44019170
ENSG00000290758	ENSG00000290758	lncRNA	7	-	44026951	44039008
ENSG00000288746	ENSG00000288746	lncRNA	7	-	44043567	44045188
ENSG00000058404	CAMK2B	protein_coding	7	-	44210019	44334577
ENSG00000106086	PLEKHA8	protein_coding	7	+	30027404	30130483
ENSG00000283618	ENSG00000283618	sRNA	7	-	30115845	30115994
ENSG00000286847	ENSG00000286847	lncRNA	7	-	30129507	30134714
ENSG00000180354	MTURN	protein_coding	7	+	30134986	30162762
ENSG00000230751	ENSG00000230751	lncRNA	7	+	30140870	30141417
ENSG00000251660	ENSG00000251660	lncRNA	7	+	30157531	30159534
ENSG00000225907	RPS27P16	processed_pseudogene	7	+	30167804	30168004
ENSG00000227017	ENSG00000227017	lncRNA	7	-	30176387	30179014
ENSG00000179562	GCC1	protein_coding	7	-	127580628	127593611
ENSG00000004059	ARF5	protein_coding	7	+	127588386	127591700
ENSG00000106328	FSCN3	protein_coding	7	+	127591409	127602144
ENSG00000106331	PAX4	protein_coding	7	-	127610292	127618142
ENSG00000240790	SND1-DT	lncRNA	7	-	127644685	127652012
ENSG00000106348	IMPDH1	protein_coding	7	-	128392277	128409986
ENSG00000241449	ENSG00000241449	lncRNA	7	+	150033653	150076655
ENSG00000276538	ENSG00000276538	unprocessed_pseudogene	7	-	150047609	150047854
ENSG00000106526	ACTR3C	protein_coding	7	-	150243916	150323725
ENSG00000185274	GALNT17	protein_coding	7	+	71132144	71713600
ENSG00000265878	MIR3914-1	miRNA	7	-	71307672	71307770
ENSG00000283278	MIR3914-2	miRNA	7	+	71307674	71307768
ENSG00000105993	DNAJB6	protein_coding	7	+	157335381	157417439
ENSG00000234210	ENSG00000234210	lncRNA	7	+	157466231	157499716
ENSG00000223872	ENSG00000223872	lncRNA	7	+	157501322	157503908
ENSG00000233191	ENSG00000233191	lncRNA	7	+	157513294	157518658
ENSG00000280266	ENSG00000280266	TEC	7	+	157525783	157527325
ENSG00000155093	PTPRN2	protein_coding	7	-	157539056	158587823
ENSG00000207960	MIR153-2	miRNA	7	-	157574336	157574422
ENSG00000222012	ENSG00000222012	lncRNA	7	+	157614023	157618765
ENSG00000231515	ENSG00000231515	lncRNA	7	-	157739010	157740456
ENSG00000233038	PTPRN2-AS1	lncRNA	7	+	157854529	157863011
ENSG00000272839	ENSG00000272839	lncRNA	7	+	157868538	157869154
ENSG00000285821	ENSG00000285821	lncRNA	7	+	157987169	157989456
ENSG00000231980	ENSG00000231980	lncRNA	7	+	158027373	158031128
ENSG00000289418	ENSG00000289418	lncRNA	7	+	158433349	158439622
ENSG00000207637	MIR595	miRNA	7	-	158532718	158532813
ENSG00000225365	ENSG00000225365	lncRNA	7	+	158537495	158539879
ENSG00000232715	LINC01022	lncRNA	7	+	158590629	158591120
ENSG00000265598	MIR5707	miRNA	7	+	158591616	158591696
ENSG00000224324	THAP5P1	processed_pseudogene	7	-	158623188	158623449
ENSG00000198898	CAPZA2	protein_coding	7	+	116811070	116922049
ENSG00000234456	MAGI2-AS3	lncRNA	7	+	79452877	79471208
ENSG00000214293	APTR	lncRNA	7	-	77657659	77696290
ENSG00000187391	MAGI2	protein_coding	7	-	78017055	79453667
ENSG00000290871	GTF2IP1	lncRNA	7	-	75185385	75237696
ENSG00000278416	PMS2P2	transcribed_unprocessed_pseudogene	7	-	75344015	75359550
ENSG00000291151	NSUN5P1	lncRNA	7	+	75410322	75416794
ENSG00000291092	PMS2P3	lncRNA	7	-	75507747	75528148
ENSG00000290099	ENSG00000290099	lncRNA	7	-	142797704	142798177
ENSG00000289938	ENSG00000289938	lncRNA	7	+	142813393	142853827
ENSG00000066923	STAG3	protein_coding	7	+	100177563	100214387
ENSG00000291122	CASTOR3P	lncRNA	7	-	100200653	100272218
ENSG00000292277	ENSG00000292277	protein_coding	7	+	100205357	100221488
ENSG00000291178	ENSG00000291178	lncRNA	7	-	100300020	100336307
ENSG00000290682	STAG3L5P	lncRNA	7	+	100336079	100351900
ENSG00000106012	IQCE	protein_coding	7	+	2558972	2614733
ENSG00000188365	ENSG00000188365	lncRNA	7	+	5419846	5423122
ENSG00000290091	ENSG00000290091	lncRNA	7	+	5424313	5424942
ENSG00000272953	ENSG00000272953	lncRNA	7	+	5425714	5426402
ENSG00000273084	LINC03073	lncRNA	7	+	5428184	5430566
ENSG00000155034	FBXL18	protein_coding	7	-	5431335	5513809
ENSG00000086232	EIF2AK1	protein_coding	7	-	6022247	6059175
ENSG00000240718	RN7SL851P	misc_RNA	7	-	6047721	6048023
ENSG00000252929	RNU6-218P	snRNA	7	+	6057500	6057604
ENSG00000231704	ENSG00000231704	lncRNA	7	+	6080704	6093085
ENSG00000106346	USP42	protein_coding	7	+	6104949	6161564
ENSG00000008256	CYTH3	protein_coding	7	-	6161779	6272644
ENSG00000006468	ETV1	protein_coding	7	-	13891229	13991425
ENSG00000136237	RAPGEF5	protein_coding	7	-	22118236	22357154
ENSG00000197576	HOXA4	protein_coding	7	-	27128507	27130780
ENSG00000213783	RPL35P4	processed_pseudogene	7	-	27269357	27269678
ENSG00000236569	HNRNPA1P73	processed_pseudogene	7	-	27328607	27329534
ENSG00000224322	ENSG00000224322	lncRNA	7	+	27361591	27410358
ENSG00000279655	ENSG00000279655	TEC	7	+	27380562	27381206
ENSG00000279429	ENSG00000279429	TEC	7	+	27412164	27412891
ENSG00000228815	MARK2P13	processed_pseudogene	7	-	36109024	36110872
ENSG00000271117	ENSG00000271117	processed_pseudogene	7	+	36146842	36148024
ENSG00000122547	EEPD1	protein_coding	7	+	36153254	36301538
ENSG00000228770	ENSG00000228770	processed_pseudogene	7	-	36228621	36228884
ENSG00000229679	ENSG00000229679	lncRNA	7	-	36229280	36231107
ENSG00000234457	ENSG00000234457	processed_pseudogene	7	+	36305631	36305904
ENSG00000260070	ENSG00000260070	lncRNA	7	+	36319775	36320479
ENSG00000164542	MATCAP2	protein_coding	7	-	36324152	36390125
ENSG00000201432	Y_RNA	misc_RNA	7	-	36337667	36337778
ENSG00000011426	ANLN	protein_coding	7	+	36389821	36453791
ENSG00000237400	ENSG00000237400	lncRNA	7	+	36463023	36504513
ENSG00000132436	FIGNL1	protein_coding	7	-	50444128	50450390
ENSG00000290114	ENSG00000290114	lncRNA	7	+	50450421	50451984
ENSG00000106258	CYP3A5	protein_coding	7	-	99648194	99679996
ENSG00000199711	Y_RNA	misc_RNA	7	+	99936610	99936711
ENSG00000222966	ENSG00000222966	snoRNA	7	+	99952033	99952158
ENSG00000160862	AZGP1	protein_coding	7	-	99966720	99976042
ENSG00000286921	ENSG00000286921	lncRNA	7	+	99974976	99979233
ENSG00000291148	AZGP1P1	lncRNA	7	+	99980741	99987838
ENSG00000214313	AZGP1P1	transcribed_unprocessed_pseudogene	7	+	99980762	99987535
ENSG00000235713	ENSG00000235713	unprocessed_pseudogene	7	+	99992397	99993050
ENSG00000286923	ENSG00000286923	lncRNA	7	+	99997690	100011634
ENSG00000106261	ZKSCAN1	protein_coding	7	+	100015572	100041689
ENSG00000166526	ZNF3	protein_coding	7	-	100064033	100082548
ENSG00000170615	SLC26A5	protein_coding	7	-	103352730	103446207
ENSG00000179144	GIMAP7	protein_coding	7	+	150514872	150521073
ENSG00000243853	ALDH7A1P3	processed_pseudogene	7	-	150541754	150542098
ENSG00000133574	GIMAP4	protein_coding	7	+	150567369	150573953
ENSG00000271568	ENSG00000271568	processed_pseudogene	7	-	150603561	150604644
ENSG00000232361	TRPC6P3	processed_pseudogene	7	-	150614061	150614764
ENSG00000133561	GIMAP6	protein_coding	7	-	150625375	150632648
ENSG00000270990	ENSG00000270990	processed_pseudogene	7	-	150676833	150677918
ENSG00000106565	TMEM176B	protein_coding	7	-	150791285	150801360
ENSG00000289052	ENSG00000289052	lncRNA	7	-	150868626	150877138
ENSG00000133612	AGAP3	protein_coding	7	+	151085831	151144436
ENSG00000290095	ENSG00000290095	lncRNA	7	+	151736621	151738828
ENSG00000106648	GALNTL5	protein_coding	7	+	151956379	152019929
ENSG00000157212	PAXIP1	protein_coding	7	-	154943687	155003124
ENSG00000201066	RN7SKP280	misc_RNA	7	+	155181881	155182184
ENSG00000217825	ENSG00000217825	lncRNA	7	-	155196563	155198455
ENSG00000287865	ENSG00000287865	lncRNA	7	+	155203671	155217134
ENSG00000228521	ENSG00000228521	lncRNA	7	+	155204147	155205189
ENSG00000278998	ENSG00000278998	TEC	7	+	155222903	155223851
ENSG00000290007	ENSG00000290007	lncRNA	7	-	155238269	155252475
ENSG00000289248	ENSG00000289248	lncRNA	7	-	155252837	155254106
ENSG00000225612	ENSG00000225612	lncRNA	7	+	155267137	155270912
ENSG00000009335	UBE3C	protein_coding	7	+	157138926	157269370
ENSG00000224629	RPL36AP30	processed_pseudogene	7	-	157263022	157263229
ENSG00000229660	ENSG00000229660	lncRNA	7	-	157281536	157282686
ENSG00000241324	ENSG00000241324	lncRNA	7	-	124337380	124349860
ENSG00000230268	SSU72L6	protein_coding	7	+	124476317	124477664
ENSG00000213296	ENSG00000213296	processed_pseudogene	7	+	124480524	124481395
ENSG00000290873	LINC03009	lncRNA	7	+	76549360	76627982
ENSG00000166508	MCM7	protein_coding	7	-	100092233	100101940
ENSG00000286214	COPG2IT1	lncRNA	7	+	130538954	130546900
ENSG00000239021	RNA5SP246	rRNA_pseudogene	7	-	130602795	130602913
ENSG00000226045	ENSG00000226045	processed_pseudogene	7	-	130645225	130645594
ENSG00000213265	TSGA13	protein_coding	7	-	130668643	130687432
ENSG00000287547	ENSG00000287547	lncRNA	7	+	130668852	130669395
ENSG00000266265	KLF14	protein_coding	7	-	130730697	130734207
ENSG00000231721	LINC-PINT	lncRNA	7	-	130791264	131110176
ENSG00000286380	ENSG00000286380	lncRNA	7	-	129763060	129780220
ENSG00000105976	MET	protein_coding	7	+	116672196	116798377
ENSG00000199940	RN7SKP75	misc_RNA	7	-	71685452	71685747
ENSG00000183166	CALN1	protein_coding	7	-	71779491	72447151
ENSG00000201014	RNA5SP232	rRNA_pseudogene	7	-	71913738	71913856
ENSG00000235581	ENSG00000235581	processed_pseudogene	7	+	71942259	71942468
ENSG00000122512	PMS2	protein_coding	7	-	5970925	6009130
ENSG00000289434	ENSG00000289434	lncRNA	7	-	128221388	128237066
ENSG00000279078	SND1-IT1	lncRNA	7	+	127997597	128000077
ENSG00000128594	LRRC4	protein_coding	7	-	128027071	128032107
ENSG00000207588	MIR593	miRNA	7	+	128081861	128081960
ENSG00000292309	ENSG00000292309	lncRNA	7	+	128167661	128224431
ENSG00000207705	MIR129-1	miRNA	7	+	128207872	128207943
ENSG00000174697	LEP	protein_coding	7	+	128241278	128257629
ENSG00000223561	LINC03007	lncRNA	7	-	25593304	25751032
ENSG00000290025	ENSG00000290025	lncRNA	7	+	25839076	25848071
ENSG00000270933	ENSG00000270933	lncRNA	7	-	25948657	25950854
ENSG00000288962	ENSG00000288962	lncRNA	7	+	25951530	25951937
ENSG00000289053	ENSG00000289053	lncRNA	7	+	26101646	26118068
ENSG00000106617	PRKAG2	protein_coding	7	-	151556124	151877214
ENSG00000242048	PRKAG2-AS2	lncRNA	7	+	151806490	151810820
ENSG00000239911	PRKAG2-AS1	lncRNA	7	+	151877042	151879229
ENSG00000212219	RNU6-604P	snRNA	7	+	151900275	151900374
ENSG00000222941	Y_RNA	misc_RNA	7	+	151916331	151916418
ENSG00000227562	ENSG00000227562	lncRNA	7	-	151950386	151954985
ENSG00000278254	ENSG00000278254	lncRNA	7	-	9082557	9189857
ENSG00000271526	ENSG00000271526	processed_pseudogene	7	+	9084022	9084175
ENSG00000278446	ENSG00000278446	processed_pseudogene	7	-	9170948	9171273
ENSG00000224593	RPL21P72	transcribed_processed_pseudogene	7	+	3338126	3338601
ENSG00000293033	ENSG00000293033	lncRNA	7	+	3337889	3338489
ENSG00000234718	ENSG00000234718	transcribed_processed_pseudogene	7	-	7742104	7742563
ENSG00000293038	ENSG00000293038	lncRNA	7	-	7738524	7742574
ENSG00000243981	ENSG00000243981	transcribed_processed_pseudogene	7	-	57628479	57641954
ENSG00000293071	ENSG00000293071	lncRNA	7	-	57628962	57645189
ENSG00000237004	ZNRF2P1	transcribed_processed_pseudogene	7	+	32728569	32729011
ENSG00000293076	ENSG00000293076	lncRNA	7	+	32728838	32753744
ENSG00000242948	EPS15P1	transcribed_processed_pseudogene	7	+	46782800	46783135
ENSG00000293095	ENSG00000293095	lncRNA	7	+	46781373	46783443
ENSG00000180019	ENSG00000180019	transcribed_processed_pseudogene	7	-	112446164	112446375
ENSG00000293153	ENSG00000293153	lncRNA	7	-	112446086	112446375
ENSG00000231322	RPL13AP17	transcribed_processed_pseudogene	7	+	78358292	78358872
ENSG00000293158	RPL13AP17	lncRNA	7	+	78347142	78359458
ENSG00000241735	FABP5P3	transcribed_processed_pseudogene	7	+	152442543	152442950
ENSG00000293165	FABP5P3	lncRNA	7	+	152435695	152443176
ENSG00000230359	TPI1P2	transcribed_processed_pseudogene	7	+	129056019	129056770
ENSG00000293205	TPI1P2	lncRNA	7	+	129055223	129057239
ENSG00000233369	GTF2IP4	transcribed_processed_pseudogene	7	+	73175415	73205441
ENSG00000293241	GTF2IP4	lncRNA	7	+	73154938	73207283
ENSG00000230626	ENSG00000230626	transcribed_processed_pseudogene	7	+	129126518	129127715
ENSG00000293295	ENSG00000293295	lncRNA	7	+	129127405	129130793
ENSG00000227910	ENSG00000227910	transcribed_processed_pseudogene	7	-	63925859	63926306
ENSG00000293303	ENSG00000293303	lncRNA	7	-	63924787	63926277
ENSG00000225264	ZNRF2P2	transcribed_processed_pseudogene	7	-	29684773	29685192
ENSG00000293330	ENSG00000293330	lncRNA	7	-	29598795	29685255
ENSG00000233491	CDHR17P	transcribed_unitary_pseudogene	7	-	81489472	81608710
ENSG00000293394	ENSG00000293394	lncRNA	7	-	81489204	81691406
ENSG00000230927	TMBIM7P	transcribed_unitary_pseudogene	7	-	92412979	92433431
ENSG00000293397	TMBIM7P	lncRNA	7	-	92412550	92447813
ENSG00000277083	PRSS3P3	transcribed_unitary_pseudogene	7	-	142287251	142289781
ENSG00000293406	ENSG00000293406	lncRNA	7	-	142287372	142291597
ENSG00000186163	PRSS59P	transcribed_unitary_pseudogene	7	-	142265833	142271301
ENSG00000293407	PRSS59P	lncRNA	7	-	142268284	142272235
ENSG00000230914	KIF19BP	transcribed_unitary_pseudogene	7	+	2383698	2388652
ENSG00000293436	ENSG00000293436	lncRNA	7	+	2384121	2388597
ENSG00000188707	ZBED10P	transcribed_unitary_pseudogene	7	+	150329871	150331115
ENSG00000293476	ENSG00000293476	lncRNA	7	+	150322639	150332721
ENSG00000225969	BICDL3P	transcribed_unitary_pseudogene	7	+	73735407	73736073
ENSG00000293503	ENSG00000293503	lncRNA	7	+	73734994	73736161
ENSG00000239622	ENSG00000239622	processed_pseudogene	7	-	25689580	25689959
ENSG00000287096	ENSG00000287096	lncRNA	7	+	25750890	25756256
ENSG00000290106	ENSG00000290106	lncRNA	7	+	25855322	25855483
ENSG00000279072	ENSG00000279072	lncRNA	7	-	56809214	56848800
ENSG00000279168	ENSG00000279168	lncRNA	7	-	102579104	102679295
ENSG00000283648	ENSG00000283648	lncRNA	7	-	148546094	148572177
ENSG00000287636	ENSG00000287636	lncRNA	7	-	148584818	148625479
ENSG00000221838	AP4M1	protein_coding	7	+	100100898	100110345
ENSG00000235837	ENSG00000235837	lncRNA	7	-	16695871	16719898
ENSG00000106537	TSPAN13	protein_coding	7	+	16753755	16784536
ENSG00000106541	AGR2	protein_coding	7	-	16791811	16833433
ENSG00000270593	ENSG00000270593	processed_pseudogene	7	-	16849957	16850725
ENSG00000173467	AGR3	protein_coding	7	-	16859412	16881987
ENSG00000232400	RAD17P1	processed_pseudogene	7	-	16864267	16866308
ENSG00000227965	ENSG00000227965	processed_pseudogene	7	+	16888621	16888885
ENSG00000223867	ENSG00000223867	processed_pseudogene	7	+	16938225	16938557
ENSG00000289189	ENSG00000289189	lncRNA	7	+	16990133	17021567
ENSG00000232841	BRWD1P3	processed_pseudogene	7	-	17033089	17033478
ENSG00000293556	ENSG00000293556	lncRNA	7	+	149776435	149784316
ENSG00000293557	ENSG00000293557	lncRNA	7	+	149822144	149833979
ENSG00000293404	ENSG00000293404	lncRNA	7	+	149786220	149799082
ENSG00000133619	KRBA1	protein_coding	7	+	149714781	149734575
ENSG00000181444	ZNF467	protein_coding	7	-	149764182	149773588
ENSG00000197558	SSPOP	transcribed_unitary_pseudogene	7	+	149776042	149833829
ENSG00000293558	ENSG00000293558	lncRNA	7	+	149810915	149812635
ENSG00000106479	ZNF862	protein_coding	7	+	149838375	149867479
ENSG00000280149	ENSG00000280149	TEC	7	+	149851572	149852170
ENSG00000273419	ENSG00000273419	lncRNA	7	-	149858400	149862492
ENSG00000204934	ATP6V0E2-AS1	lncRNA	7	-	149867697	149880610
ENSG00000002079	MYH16	transcribed_unitary_pseudogene	7	+	99238829	99306809
ENSG00000293559	ENSG00000293559	lncRNA	7	+	99238911	99261636
ENSG00000284523	ENSG00000284523	lncRNA	7	-	99252452	99325826
ENSG00000293408	ENSG00000293408	lncRNA	7	+	99264267	99271049
ENSG00000293560	ENSG00000293560	lncRNA	7	+	99297912	99311130
ENSG00000288882	ENSG00000288882	lncRNA	7	+	142716831	142719234
ENSG00000292271	ENSG00000292271	TR_D_gene	7	+	142795705	142795720
ENSG00000179468	OR9A2	protein_coding	7	-	143026200	143027132
ENSG00000225781	OR6V1	protein_coding	7	+	143052341	143053282
ENSG00000290761	ENSG00000290761	lncRNA	7	-	143062330	143063429
ENSG00000288634	ENSG00000288634	protein_coding	7	+	112450487	112450645
ENSG00000288608	ENSG00000288608	protein_coding	7	+	151061928	151061978
ENSG00000167393	PPP2R3B	protein_coding	X	-	333933	386955
ENSG00000225661	RPL14P5	processed_pseudogene	X	-	1008503	1010101
ENSG00000235039	MTND6P12	processed_pseudogene	X	-	5168918	5169439
ENSG00000286431	ENSG00000286431	lncRNA	X	+	3819924	3823898
ENSG00000236120	LINC03070	lncRNA	X	-	5653418	5726326
ENSG00000238193	HADHBP1	processed_pseudogene	X	-	5305714	5307128
ENSG00000236188	PRKX-AS1	lncRNA	X	+	3659487	3668192
ENSG00000228572	ENSG00000228572	unprocessed_pseudogene	X	+	253743	255091
ENSG00000236513	ENSG00000236513	lncRNA	X	-	4627200	4633572
ENSG00000234622	ENSG00000234622	lncRNA	X	+	1767347	1768776
ENSG00000183943	PRKX	protein_coding	X	-	3604340	3713649
ENSG00000236017	ASMTL-AS1	lncRNA	X	+	1401769	1414028
ENSG00000225574	DRAXINP1	processed_pseudogene	X	-	8783514	8784461
ENSG00000177504	VCX2	protein_coding	X	-	8169944	8171267
ENSG00000231619	ANAPC15P1	processed_pseudogene	X	-	8856665	8857059
ENSG00000231216	GS1-600G8.3	lncRNA	X	+	13310652	13319933
ENSG00000225271	NOLC1P1	processed_pseudogene	X	-	8980425	8982505
ENSG00000185291	IL3RA	protein_coding	X	+	1336616	1382689
ENSG00000182162	P2RY8	protein_coding	X	-	1462581	1537185
ENSG00000237730	RPS5P8	processed_pseudogene	X	-	6422092	6422701
ENSG00000226313	MTCYBP12	processed_pseudogene	X	+	5169512	5170645
ENSG00000182888	RPS27AP20	processed_pseudogene	X	+	3717149	3717600
ENSG00000215313	RPL6P30	processed_pseudogene	X	-	16198428	16199289
ENSG00000169100	SLC25A6	protein_coding	X	-	1386152	1392113
ENSG00000237531	ENSG00000237531	lncRNA	X	+	990221	994365
ENSG00000125363	AMELX	protein_coding	X	+	11293413	11300761
ENSG00000196433	ASMT	protein_coding	X	+	1615059	1643081
ENSG00000223571	DHRSX-IT1	lncRNA	X	-	2334295	2336410
ENSG00000226985	LINC01203	lncRNA	X	+	13333952	13403035
ENSG00000169084	DHRSX	protein_coding	X	-	2219506	2502805
ENSG00000146950	SHROOM2	protein_coding	X	+	9786429	9949443
ENSG00000231913	RARRES2P3	processed_pseudogene	X	-	21421822	21422294
ENSG00000011201	ANOS1	protein_coding	X	-	8528874	8732137
ENSG00000169093	ASMTL	protein_coding	X	-	1403139	1453762
ENSG00000275194	FAM9CP1	unprocessed_pseudogene	X	+	11221348	11225731
ENSG00000223511	LINC02968	lncRNA	X	+	1732584	1763212
ENSG00000225722	RPL24P9	processed_pseudogene	X	+	3953056	3953561
ENSG00000177138	FAM9B	protein_coding	X	-	9024232	9295682
ENSG00000236871	LINC00106	lncRNA	X	+	1396427	1399402
ENSG00000004961	HCCS	protein_coding	X	+	11111301	11123086
ENSG00000226774	HIKESHIP1	processed_pseudogene	X	+	23351013	23351450
ENSG00000146938	NLGN4X	protein_coding	X	-	5840637	6228867
ENSG00000285679	ENSG00000285679	lncRNA	X	+	7928443	8374386
ENSG00000276467	ENSG00000276467	unprocessed_pseudogene	X	-	17897711	17900333
ENSG00000232392	GOT2P7	processed_pseudogene	X	-	11334233	11335901
ENSG00000225384	ENSG00000225384	processed_pseudogene	X	-	34717440	34717992
ENSG00000183304	FAM9A	protein_coding	X	-	8790795	8801383
ENSG00000229012	ENSG00000229012	lncRNA	X	-	8863861	8867601
ENSG00000285756	ENSG00000285756	lncRNA	X	-	3817528	3937855
ENSG00000235592	ENSG00000235592	unprocessed_pseudogene	X	+	13327937	13329867
ENSG00000101955	SRPX	protein_coding	X	-	38149336	38220924
ENSG00000226179	LINC00685	lncRNA	X	+	320990	321851
ENSG00000283400	ENSG00000283400	lncRNA	X	+	20443326	20492349
ENSG00000126010	GRPR	protein_coding	X	+	16123565	16153518
ENSG00000283631	ENSG00000283631	lncRNA	X	-	20311838	20317783
ENSG00000235211	TMSB10P2	processed_pseudogene	X	+	18341216	18341346
ENSG00000177324	BEND2	protein_coding	X	-	18162931	18220886
ENSG00000174028	FAM3C2P	processed_pseudogene	X	+	23075758	23076767
ENSG00000225882	LINC01456	lncRNA	X	-	17970197	18104644
ENSG00000185638	FTH1P14	processed_pseudogene	X	+	34147036	34147586
ENSG00000236929	RPL35AP37	processed_pseudogene	X	-	15117437	15117768
ENSG00000286724	ENSG00000286724	lncRNA	X	+	18984291	19060329
ENSG00000223391	RDXP2	processed_pseudogene	X	-	27517771	27517881
ENSG00000214031	CLDN7P1	processed_pseudogene	X	-	40760104	40761270
ENSG00000147027	TMEM47	protein_coding	X	-	34627075	34657285
ENSG00000233247	UBE2E4P	processed_pseudogene	X	+	14244382	14244928
ENSG00000233007	UBTFL11	processed_pseudogene	X	-	38531923	38534174
ENSG00000225066	MDM4P1	processed_pseudogene	X	+	17933349	17934823
ENSG00000232370	BAG1P1	processed_pseudogene	X	+	38479215	38479913
ENSG00000219870	BRK1P1	processed_pseudogene	X	+	9179385	9179606
ENSG00000236072	SRSF2P1	processed_pseudogene	X	+	34387722	34388464
ENSG00000235642	PTP4A1P5	processed_pseudogene	X	-	27427777	27428231
ENSG00000287171	ENSG00000287171	lncRNA	X	-	8487165	8504564
ENSG00000185915	KLHL34	protein_coding	X	-	21654690	21658330
ENSG00000197976	AKAP17A	protein_coding	X	+	1591604	1602520
ENSG00000091482	SMPX	protein_coding	X	-	21705978	21758116
ENSG00000149970	CNKSR2	protein_coding	X	+	21372801	21654695
ENSG00000036473	OTC	protein_coding	X	+	38352586	38421446
ENSG00000147041	SYTL5	protein_coding	X	+	38006553	38128819
ENSG00000234191	LINC01283	lncRNA	X	-	39401252	39434824
ENSG00000273704	ENSG00000273704	unprocessed_pseudogene	X	-	34768327	34768688
ENSG00000235071	ENSG00000235071	processed_pseudogene	X	-	16474342	16475340
ENSG00000176812	METTL1P1	processed_pseudogene	X	-	25194381	25195207
ENSG00000224339	SC4MOP	processed_pseudogene	X	+	37945884	37946775
ENSG00000237782	PLLPP1	processed_pseudogene	X	-	45381527	45381995
ENSG00000234355	FTH1P27	unprocessed_pseudogene	X	+	37505310	37505860
